11.7563 	INFO 	Loaded monitor calibration from ['2026_05_11 13:53']
395.1398 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
395.1402 	EXP 	Sound beep reached end of file
395.1436 	EXP 	Playing sound beep on speaker Speakers (C-Media(R) Audio)
395.1425 	EXP 	CloseEyesText: autoDraw = False
395.9731 	INFO 	Keyboard events cleared
395.9730 	EXP 	RateSongText: autoDraw = True
396.1373 	EXP 	Sound beep stopped
401.1092 	EXP 	Device response: <KeyPress from None: t=401.1060396999999, value=5, duration=None>
401.1098 	DATA 	Keypress: 5
401.1161 	INFO 	Keyboard events cleared
401.1160 	EXP 	RateSongText: autoDraw = False
401.1160 	EXP 	FamiliarityText: autoDraw = True
401.1995 	EXP 	Device response: <KeyPress from None: t=401.1060396999999, value=5, duration=0.0922485000000961>
402.3314 	EXP 	Device response: <KeyPress from None: t=402.32890280000015, value=y, duration=None>
402.3316 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'song': 'the marias - no one noticed', 'filePath': 'diverse_playlist_100_songs/the marias - no one noticed.mp3', 'songDuration': np.int64(238), 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
402.3609 	EXP 	song_played: sampleRate = 48000
402.7535 	EXP 	Device response: <KeyPress from None: t=402.32890280000015, value=y, duration=0.09099359999981971>
402.7542 	DATA 	Keypress: y
402.7689 	EXP 	FamiliarityText: autoDraw = False
402.7689 	EXP 	PreSongBaselineText: height = np.float64(0.05)
402.7689 	EXP 	PreSongBaselineText: height = np.float64(0.05)
402.7689 	EXP 	PreSongBaselineText: height = np.float64(0.05)
402.7689 	EXP 	PreSongBaselineText: text = 'Song 5/5\n\nRecording 10-second resting baseline...\n\nPlease close your eyes and remain still.'
402.7689 	EXP 	PreSongBaselineText: autoDraw = False
402.7689 	EXP 	CloseEyesText: text = 'Please close your eyes\n\nThe song will begin to play shortly\n'
412.3222 	EXP 	CloseEyesText: autoDraw = True
415.3152 	EXP 	CloseEyesText: autoDraw = False
415.3154 	EXP 	Sound song_played reached end of file
415.3319 	EXP 	Playing sound song_played on speaker Speakers (C-Media(R) Audio)
505.3276 	EXP 	Sound song_played stopped
505.5506 	EXP 	beep: sampleRate = 44100
505.5523 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
505.5526 	EXP 	Sound beep reached end of file
505.5651 	EXP 	Playing sound beep on speaker Speakers (C-Media(R) Audio)
505.5550 	EXP 	CloseEyesText: autoDraw = False
506.3233 	INFO 	Keyboard events cleared
506.3233 	EXP 	RateSongText: autoDraw = True
506.5607 	EXP 	Sound beep stopped
507.9800 	EXP 	Device response: <KeyPress from None: t=507.9745311999998, value=2, duration=None>
507.9807 	DATA 	Keypress: 2
507.9869 	INFO 	Keyboard events cleared
507.9869 	EXP 	RateSongText: autoDraw = False
507.9869 	EXP 	FamiliarityText: autoDraw = True
508.0981 	EXP 	Device response: <KeyPress from None: t=507.9745311999998, value=2, duration=0.12112460000025749>
508.9175 	EXP 	Device response: <KeyPress from None: t=508.9114637, value=n, duration=None>
508.9177 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'song': 'selena gomez - same old love', 'filePath': 'diverse_playlist_100_songs/selena gomez - same old love.mp3', 'songDuration': np.int64(229), 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
508.9441 	EXP 	song_played: sampleRate = 48000
509.3356 	EXP 	Device response: <KeyPress from None: t=508.9114637, value=n, duration=0.0916824999999335>
509.3362 	DATA 	Keypress: n
509.3459 	EXP 	FamiliarityText: autoDraw = False
509.3459 	EXP 	PreSongBaselineText: height = np.float64(0.05)
509.3459 	EXP 	PreSongBaselineText: height = np.float64(0.05)
509.3459 	EXP 	PreSongBaselineText: height = np.float64(0.05)
509.3459 	EXP 	PreSongBaselineText: text = 'Song 6/5\n\nRecording 10-second resting baseline...\n\nPlease close your eyes and remain still.'
509.3459 	EXP 	PreSongBaselineText: autoDraw = False
509.3459 	EXP 	CloseEyesText: text = 'Please close your eyes\n\nThe song will begin to play shortly\n'
518.9126 	EXP 	CloseEyesText: autoDraw = True
521.9054 	EXP 	CloseEyesText: autoDraw = False
521.9055 	EXP 	Sound song_played reached end of file
521.9220 	EXP 	Playing sound song_played on speaker Speakers (C-Media(R) Audio)
611.9254 	EXP 	Sound song_played stopped
612.0773 	EXP 	beep: sampleRate = 44100
612.0790 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
612.0793 	EXP 	Sound beep reached end of file
612.0931 	EXP 	Playing sound beep on speaker Speakers (C-Media(R) Audio)
612.0822 	EXP 	CloseEyesText: autoDraw = False
612.9128 	INFO 	Keyboard events cleared
612.9127 	EXP 	RateSongText: autoDraw = True
613.0893 	EXP 	Sound beep stopped
619.3197 	EXP 	Device response: <KeyPress from None: t=619.3154351999999, value=3, duration=None>
619.3202 	DATA 	Keypress: 3
619.3265 	INFO 	Keyboard events cleared
619.3264 	EXP 	RateSongText: autoDraw = False
619.3264 	EXP 	FamiliarityText: autoDraw = True
619.4168 	EXP 	Device response: <KeyPress from None: t=619.3154351999999, value=3, duration=0.09917530000029728>
620.4031 	EXP 	Device response: <KeyPress from None: t=620.3998319999998, value=y, duration=None>
620.4146 	DATA 	Keypress: y
620.4208 	EXP 	FamiliarityText: autoDraw = False
620.4208 	EXP 	Summary: height = np.float64(0.05)
620.4208 	EXP 	Summary: height = np.float64(0.05)
620.4208 	EXP 	Summary: height = np.float64(0.05)
620.4208 	EXP 	Summary: text = 'Your Song Ratings:\n\ncoldplay - adventure of a lifetime - Rating: 7\nlady gaga - abracadabra - Rating: 7\nx ambassadors - unsteady - Rating: 5\nthe marias - no one noticed - Rating: 2\nselena gomez - same old love - Rating: 3\n'
620.4208 	EXP 	Summary: autoDraw = True
620.4904 	EXP 	Device response: <KeyPress from None: t=620.3998319999998, value=y, duration=0.08830520000037723>
625.3930 	EXP 	ThankYouText: autoDraw = True
625.4138 	EXP 	Summary: autoDraw = False
633.3860 	EXP 	ThankYouText: autoDraw = False
633.3860 	EXP 	ThankYouText: autoDraw = False
633.3860 	EXP 	Summary: autoDraw = False
633.3861 	EXP 	DB-BMI: status = STOPPED
633.3965 	INFO 	saved data to 'c:\\Users\\enriq\\OneDrive\\Documents\\GitHub\\ucsd-brain-to-music-interface\\data\\raw\\enrique0601_DB-BMI_2026-06-01_11h37.40.714.csv'
633.3980 	INFO 	saved data to c:\Users\enriq\OneDrive\Documents\GitHub\ucsd-brain-to-music-interface\data\raw\enrique0601_DB-BMI_2026-06-01_11h37.40.714.psydat
635.0380 	INFO 	Stopping keyboard key buffers.
